yr,stpcd,stpnm,sex,age,admigrp,n_admi
2018,Q7800,Q7800,m,child,birth,1
2018,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,f,child,daycase,1139
2018,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,m,child,mat,66
2018,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",f,NA,emer,1
2018,Q76,Q76,f,child,birth,2
2018,ERROR,ERROR,f,child,paeds-emer,1
2018,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,NA,adult,birth,1
2018,Q8200,Q8200,f,child,paeds-emer,9
2018,Q58,Q58,f,child,daycase,98
2018,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,m,adult,reg,52579
2018,SH999,SH999,f,adult,ordelec,8
2018,SB999,SB999,f,adult,daycase,17
2018,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,f,child,reg,20
2018,SJ900,SJ900,f,child,paeds-elec,1
2018,YK1,YK1,f,child,xfer,1
2018,SN900,SN900,m,adult,xfer,1
2018,SS900,SS900,m,adult,xfer,2
2018,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NA,child,birth,3
2018,Q84,Q84,m,child,daycase,1178
2018,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",m,adult,birth,1
2018,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,m,child,paeds-elec,1160
2018,DUM002,NonSTP (Wales Region),m,child,mat,10
2018,DUM001,NonSTP (England Region),NULL,adult,reg,2
2018,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,m,child,paeds-elec,480
2018,Q58,Q58,m,adult,emer,8
2018,ZC1,ZC1,m,child,paeds-elec,3
2018,UNK,UNKNOWN,f,adult,mat,2
2018,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,m,adult,birth,5
2018,QVV,NHS DORSET INTEGRATED CARE BOARD,NA,child,daycase,1
2018,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,m,adult,reg,122
2018,Q50,Q50,m,child,daycase,5
2018,42,42,m,adult,NA,2
2018,YK100,YK100,f,adult,emer,5
2018,YAD,YAD,m,adult,ordelec,11
2018,Q53,Q53,m,adult,daycase,1
2018,Q8200,Q8200,m,child,paeds-elec,5
2018,Q50,Q50,f,child,paeds-emer,2
2018,SS999,SS999,f,child,daycase,6
2018,RRP00,RRP00,m,adult,ordelec,3
2018,Q77SD,Q77SD,f,adult,ordelec,3
2018,Q70,Q70,f,adult,daycase,4020
2018,Q79,Q79,m,child,paeds-emer,101
2018,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,m,adult,reg,7369
2018,Q51,Q51,f,adult,emer,1
2018,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,NA,child,paeds-emer,5
2018,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,m,child,xfer,106
2018,QNX,NHS SUSSEX INTEGRATED CARE BOARD,m,NA,reg,3
2018,ST999,ST999,m,adult,daycase,5
2018,1700,1700,m,child,paeds-emer,1
2018,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,f,adult,mat,31626
2018,5CC,5CC,f,adult,reg,114
2018,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,m,child,paeds-elec,427
2018,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",f,child,paeds-elec,179
2018,YAD00,YAD00,f,child,daycase,15
2018,Q87,Q87,f,adult,daycase,4055
2018,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,f,adult,NA,19
2018,BCS,BCS,f,adult,ordelec,1
2018,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,NA,adult,ordelec,2
2018,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,f,child,xfer,39
2018,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,m,child,paeds-elec,1061
2018,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,m,adult,reg,6249
2018,SH900,SH900,m,adult,emer,11
2018,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",m,child,xfer,91
2018,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,f,child,paeds-emer,7729
2018,SK9,SK9,m,adult,daycase,2
2018,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,m,adult,birth,2
2018,SG900,SG900,m,child,paeds-emer,1
2018,SHA,SHA,f,child,paeds-emer,10
2018,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,f,child,reg,250
2018,Q77,Q77,m,child,paeds-emer,55
2018,Q37,Q37,m,child,daycase,4
2018,X25,X25,f,adult,daycase,2772
2018,Q85,Q85,f,adult,emer,12
2018,ZC4,ZC4,m,adult,daycase,1
2018,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,f,adult,daycase,95143
2018,OSV00,OSV00,m,adult,emer,98
2018,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,f,child,paeds-emer,10860
2018,3500,3500,f,adult,emer,2
2018,99B,99B,m,adult,ordelec,1
2018,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",m,child,paeds-elec,184
2018,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,f,child,NA,4
2018,SH900,SH900,f,adult,daycase,3
2018,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,f,child,daycase,4585
2018,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,f,child,xfer,104
2018,SY9,SY9,f,adult,ordelec,21
2018,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",f,child,mat,88
2018,Q76PHD,Q76PHD,f,adult,emer,78
2018,4200,4200,f,child,paeds-emer,1
2018,1.1,1.1,f,adult,emer,1
2018,YAE,YAE,m,child,daycase,1
2018,SF900,SF900,f,adult,ordelec,2
2018,SY9,SY9,f,child,paeds-emer,15
2018,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,f,adult,ordelec,17149
2018,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,m,child,paeds-elec,708
2018,Q71,Q71,f,adult,emer,5344
2018,X9800,X9800,f,child,paeds-emer,16
2018,RPY00,RPY00,m,adult,ordelec,1
2018,OVS,OVS,m,child,paeds-emer,3
2018,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",m,adult,mat,5
2018,Q50,Q50,f,adult,ordelec,1
2018,Q87SD,Q87SD,m,adult,emer,3
2018,ZC2,ZC2,f,child,paeds-elec,1
2018,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,f,adult,reg,3776
2018,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,f,child,paeds-emer,6141
2018,Q6400,Q6400,f,adult,daycase,2
2018,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,f,child,NA,2
2018,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,m,child,xfer,144
2018,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,NA,child,birth,3
2018,SG9,SG9,f,adult,mat,3
2018,Q83,Q83,NA,adult,daycase,15
2018,SY9,SY9,f,child,birth,7
2018,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",f,child,xfer,81
2018,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,m,adult,NA,17
2018,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,f,adult,xfer,973
2018,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,f,adult,emer,43726
2018,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,m,adult,birth,1
2018,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NA,adult,ordelec,2
2018,SK9,SK9,f,child,paeds-emer,1
2018,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,m,child,NA,1
2018,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,m,adult,ordelec,5887
2018,QNX,NHS SUSSEX INTEGRATED CARE BOARD,m,child,paeds-elec,737
2018,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,f,adult,mat,11267
2018,S9200,S9200,f,adult,emer,1
2018,Q82,Q82,f,child,birth,5
2018,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,m,child,xfer,135
2018,ZC3,ZC3,f,child,paeds-elec,3
2018,50Y00,50Y00,f,child,paeds-emer,3
2018,SK999,SK999,m,child,birth,1
2018,Q8700,Q8700,m,child,birth,14
2018,Q7300,Q7300,f,child,daycase,2
2018,Q5400,Q5400,f,child,paeds-elec,1
2018,SF9,SF9,m,adult,emer,17
2018,ZC300,ZC300,m,adult,daycase,1
2018,WBP,WBP,m,adult,emer,1
2018,5NL00,5NL00,f,adult,emer,1
2018,SH9,SH9,m,adult,xfer,1
2018,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",f,child,paeds-emer,5963
2018,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,NA,adult,emer,6
2018,42,42,m,adult,daycase,2
2018,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,f,child,xfer,358
2018,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",f,child,birth,8319
2018,Q82,Q82,m,adult,daycase,2104
2018,50Y00,50Y00,m,adult,ordelec,1
2018,SF999,SF999,f,adult,daycase,2
2018,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,f,child,NA,1
2018,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,m,child,paeds-elec,1202
2018,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",f,child,xfer,33
2018,Q79SD,Q79SD,f,adult,ordelec,98
2018,ST900,ST900,m,adult,emer,14
2018,5PT,5PT,m,adult,emer,1
2018,SJ900,SJ900,f,adult,xfer,1
2018,Q7100,Q7100,NA,child,paeds-elec,1
2018,YAC,YAC,f,adult,xfer,29
2018,OTHER,OTHER,NA,child,birth,1
2018,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",f,child,daycase,1608
2018,Q70,Q70,m,child,reg,345
2018,Q82,Q82,m,child,paeds-elec,30
2018,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,m,adult,mat,4
2018,SA9,SA9,f,adult,emer,10
2018,SH900,SH900,m,adult,daycase,9
2018,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,NA,adult,daycase,74
2018,Q7700,Q7700,f,child,paeds-elec,13
2018,QSL,NHS SOMERSET INTEGRATED CARE BOARD,m,child,birth,1869
2018,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,m,adult,daycase,72602
2018,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,f,adult,NA,4
2018,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",m,child,NA,1
2018,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,f,adult,emer,161530
2018,QSL,NHS SOMERSET INTEGRATED CARE BOARD,f,child,paeds-elec,216
2018,SZ900,SZ900,f,adult,emer,1
2018,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,f,adult,emer,37426
2018,4,4,f,adult,emer,2
2018,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,m,child,daycase,1572
2018,Q7500,Q7500,m,adult,ordelec,46
2018,Q82,Q82,f,child,paeds-elec,26
2018,Q85,Q85,m,adult,ordelec,6
2018,30,30,m,child,paeds-emer,1
2018,0AE,0AE,m,adult,ordelec,23
2018,Q8700,Q8700,f,adult,daycase,2596
2018,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,m,child,xfer,231
2018,Q84,Q84,m,adult,emer,1020
2018,Q76PHD,Q76PHD,m,adult,emer,102
2018,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,NA,adult,daycase,13
2018,20,20,f,adult,emer,1
2018,SG9,SG9,m,child,xfer,1
2018,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",m,adult,NA,19
2018,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,f,adult,NA,46
2018,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,m,child,birth,8226
2018,Q75,Q75,m,adult,emer,886
2018,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,f,adult,NA,3
2018,SL999,SL999,m,child,paeds-elec,1
2018,W0000,W0000,f,child,paeds-emer,1
2018,SR999,SR999,m,adult,emer,1
2018,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,m,adult,xfer,2817
2018,Q7100,Q7100,m,adult,daycase,25575
2018,XMD00,XMD00,m,adult,daycase,7
2018,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,m,adult,NA,11
2018,YAE00,YAE00,f,child,xfer,2
2018,Q38,Q38,m,child,daycase,1
2018,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",f,adult,xfer,306
2018,SA900,SA900,m,adult,ordelec,6
2018,JERSE,JERSE,m,adult,daycase,8
2018,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,NA,child,paeds-emer,2
2018,X24,NHS_ENGLAND,m,adult,mat,1
2018,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,f,adult,xfer,511
2018,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,f,adult,mat,35022
2018,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",f,NA,daycase,50
2018,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,m,child,reg,66
2018,42,42,f,adult,emer,6
2018,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,NA,child,paeds-elec,1
2018,YK1,YK1,m,adult,xfer,5
2018,Q70,Q70,f,child,paeds-elec,327
2018,Q7000,Q7000,m,child,paeds-emer,31
2018,UNK,UNKNOWN,m,child,paeds-emer,11
2018,Q86SD,Q86SD,f,child,paeds-emer,1
2018,5PF00,5PF00,f,child,birth,1
2018,Q8300,Q8300,m,child,paeds-elec,2
2018,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,m,child,NA,32
2018,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,f,child,paeds-emer,8770
2018,X24,NHS_ENGLAND,f,adult,xfer,160
2018,YAD,YAD,f,adult,emer,4
2018,N92,N92,m,adult,emer,1
2018,Q87,Q87,f,child,paeds-elec,14
2018,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,f,adult,birth,2
2018,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,m,adult,xfer,550
2018,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,f,child,daycase,2411
2018,ZB100,ZB100,f,adult,daycase,11
2018,EXT,EXT,m,child,daycase,41
2018,Q78,Q78,m,adult,ordelec,531
2018,0AE,0AE,f,adult,emer,40
2018,X25,X25,m,adult,daycase,3000
2018,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,NA,adult,xfer,6
2018,Q85,Q85,f,child,paeds-elec,10
2018,Q51,Q51,f,adult,daycase,9
2018,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,m,child,paeds-emer,5667
2018,Q71,Q71,m,child,reg,26
2018,Q7500,Q7500,m,adult,emer,22
2018,Q8100,Q8100,f,child,paeds-elec,8
2018,5D700,5D700,f,adult,ordelec,2
2018,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,m,adult,emer,37797
2018,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,f,child,paeds-emer,4020
2018,Q5400,Q5400,m,child,paeds-emer,11
2018,Q86,Q86,f,adult,ordelec,139
2018,43,43,m,adult,ordelec,2
2018,OSV00,OSV00,f,adult,mat,2
2018,Q8100,Q8100,f,adult,reg,14
2018,QSL,NHS SOMERSET INTEGRATED CARE BOARD,f,child,paeds-emer,4626
2018,Q70,Q70,m,child,xfer,12
2018,Q81,Q81,m,adult,reg,1
2018,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,f,adult,mat,30110
2018,Q7800,Q7800,m,child,daycase,627
2018,ST999,ST999,m,adult,emer,18
2018,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,m,child,paeds-emer,28630
2018,Q84,Q84,m,adult,reg,343
2018,Q81,Q81,m,child,birth,7
2018,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,f,child,NA,2
2018,DUM001,NonSTP (England Region),m,adult,mat,8
2018,15,15,f,adult,emer,2
2018,Q8500,Q8500,m,adult,reg,3
2018,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,f,child,paeds-emer,8453
2018,Q82AF,Q82AF,m,adult,emer,12
2018,SS9CO,SS9CO,m,adult,emer,1
2018,YAC,YAC,m,child,daycase,1
2018,5LA00,5LA00,f,adult,ordelec,1
2018,YAD,YAD,f,adult,ordelec,11
2018,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NA,child,paeds-elec,4
2018,SN9,SN9,m,child,paeds-elec,3
2018,PRIVAT,PRIVAT,m,adult,emer,1
2018,Q8700,Q8700,f,adult,reg,22798
2018,OVSGI,OVSGI,m,child,daycase,11
2018,ZB100,ZB100,f,child,paeds-elec,7
2018,QSL,NHS SOMERSET INTEGRATED CARE BOARD,f,child,reg,47
2018,Q68,Q68,m,adult,daycase,253
2018,X98,X98,m,adult,xfer,27
2018,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,m,adult,birth,4
2018,SY9,SY9,f,adult,daycase,167
2018,Q8800,Q8800,m,adult,xfer,1
2018,SHA,SHA,f,adult,emer,56
2018,OVE,OVE,m,child,paeds-emer,1
2018,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NA,adult,emer,11
2018,Q74,Q74,f,adult,birth,1
2018,Q8200,Q8200,f,adult,emer,274
2018,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,NA,child,paeds-emer,10
2018,Q58,Q58,m,adult,daycase,643
2018,Q7100,Q7100,f,adult,ordelec,8738
2018,SY999,SY999,f,adult,xfer,6
2018,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,m,child,birth,10252
2018,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,f,NA,ordelec,1
2018,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",m,NA,emer,4
2018,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,m,adult,NA,30
2018,WAL,WAL,f,adult,reg,30
2018,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,f,NA,emer,13
2018,QNX,NHS SUSSEX INTEGRATED CARE BOARD,f,child,reg,30
2018,Q7000,Q7000,m,child,paeds-elec,3
2018,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,m,adult,birth,1
2018,YAD,YAD,f,adult,mat,1
2018,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,f,adult,emer,82140
2018,Q7200,Q7200,m,adult,xfer,3
2018,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",m,adult,ordelec,7001
2018,Q65,Q65,m,child,daycase,45
2018,QVV,NHS DORSET INTEGRATED CARE BOARD,m,child,xfer,62
2018,SL9,SL9,m,adult,ordelec,7
2018,YAE00,YAE00,m,child,paeds-emer,6
2018,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NA,adult,reg,1
2018,Q8800,Q8800,m,child,daycase,150
2018,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,f,adult,xfer,2158
2018,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,m,adult,ordelec,17776
2018,Q83,Q83,m,child,paeds-elec,75
2018,ZB100,ZB100,m,child,xfer,1
2018,0DF,0DF,f,child,daycase,4
2018,0DF,0DF,m,child,birth,4
2018,YAC,YAC,f,child,paeds-emer,2
2018,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,m,adult,mat,4
2018,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,m,child,NA,3
2018,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,NULL,adult,daycase,28
2018,BCS,BCS,m,adult,daycase,103
2018,0DF,0DF,m,child,daycase,5
2018,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,m,NA,birth,1
2018,5P6,5P6,f,adult,ordelec,1
2018,ZC1,ZC1,f,adult,emer,4
2018,QNX,NHS SUSSEX INTEGRATED CARE BOARD,m,adult,daycase,84857
2018,Q8100,Q8100,m,adult,daycase,354
2018,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,m,child,paeds-emer,10102
2018,X98,X98,m,child,paeds-emer,118
2018,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,m,adult,reg,71919
2018,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,m,adult,reg,2195
2018,ZC200,ZC200,m,adult,ordelec,2
2018,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,m,child,paeds-emer,11885
2018,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,f,child,xfer,164
2018,Q70,Q70,f,child,reg,159
2018,OSV,OSV,f,adult,emer,24
2018,QJK,NHS DEVON INTEGRATED CARE BOARD,f,adult,xfer,1083
2018,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,NA,child,paeds-elec,1
2018,Q7200,Q7200,f,adult,ordelec,361
2018,X9800,X9800,f,adult,mat,10
2018,SD021,SD021,f,adult,ordelec,1
2018,OVE,OVE,f,child,xfer,1
2018,Q6400,Q6400,m,adult,daycase,4
2018,13,13,m,adult,emer,3
2018,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,NA,adult,ordelec,1
2018,Q82,Q82,m,child,paeds-emer,23
2018,Q7200,Q7200,f,child,daycase,1787
2018,Q84,Q84,f,adult,emer,209
2018,S0500,S0500,m,adult,emer,3
2018,SW999,SW999,f,adult,emer,1
2018,4000,4000,m,adult,emer,2
2018,Q82AF,Q82AF,m,child,birth,1
2018,SA999,SA999,f,child,paeds-emer,1
2018,SN999,SN999,f,adult,mat,2
2018,OSV,OSV,f,adult,xfer,2
2018,QNX,NHS SUSSEX INTEGRATED CARE BOARD,m,NA,emer,7
2018,OVSOT,OVSOT,m,child,daycase,1
2018,X98,X98,f,adult,NA,1
2018,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,f,child,birth,7861
2018,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",m,child,daycase,4457
2018,Q56,Q56,f,child,xfer,29
2018,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,m,child,paeds-elec,745
2018,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NA,child,reg,2
2018,Q8500,Q8500,f,child,xfer,5
2018,Q45,Q45,m,adult,emer,1
2018,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,f,adult,reg,139
2018,Q7600,Q7600,m,child,paeds-emer,19
2018,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,f,child,mat,316
2018,OSV2,OSV2,f,adult,emer,4
2018,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,f,child,xfer,172
2018,DUM002,NonSTP (Wales Region),m,child,reg,207
2018,Q7900,Q7900,f,child,paeds-emer,11
2018,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,f,NA,xfer,1
2018,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,m,adult,NA,158
2018,SS9,SS9,f,adult,xfer,1
2018,SS999,SS999,m,child,paeds-elec,1
2018,Q78SD,Q78SD,m,adult,emer,6
2018,Q64,Q64,m,child,paeds-elec,3
2018,Q88,Q88,f,child,NA,1
2018,Q86AF,Q86AF,f,adult,ordelec,3
2018,Q7600,Q7600,f,adult,xfer,2
2018,X24,NHS_ENGLAND,NA,adult,emer,8
2018,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,m,adult,ordelec,8887
2018,Q7100,Q7100,f,adult,reg,65728
2018,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",f,adult,reg,436
2018,SJ900,SJ900,m,adult,emer,17
2018,Q8700,Q8700,m,child,paeds-elec,9
2018,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,m,NA,birth,8
2018,Q87,Q87,m,NA,emer,1
2018,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,NA,NA,emer,1
2018,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",f,adult,reg,10635
2018,OVERSE,OVERSE,f,adult,emer,55
2018,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,m,child,xfer,189
2018,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NA,adult,daycase,6
2018,Q82,Q82,f,adult,daycase,2348
2018,SB9,SB9,m,adult,ordelec,4
2018,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,f,adult,NA,9
2018,Q8800,Q8800,f,child,paeds-emer,1
2018,Q7700,Q7700,m,adult,xfer,22
2018,Q80,Q80,f,child,paeds-emer,5
2018,SY999,SY999,f,adult,emer,10
2018,Q7600,Q7600,f,adult,daycase,2392
2018,Q72,Q72,m,child,paeds-emer,401
2018,Q72,Q72,m,adult,emer,1420
2018,Q7400,Q7400,m,child,paeds-emer,89
2018,Q71,Q71,f,adult,reg,6195
2018,ZC1,ZC1,m,adult,daycase,3
2018,SF900,SF900,f,adult,emer,10
2018,SH999,SH999,m,adult,ordelec,4
2018,ST999,ST999,m,child,paeds-emer,3
2018,SZ999,SZ999,f,adult,daycase,1
